# rho_B       Z   N                   tau_n                    tau_p                    tau_t                    field                     spin-orbit                coul_dir                 coul_exc                  coul_tot                 skyrme                    strut_p                   pair_n                    e_pair_bcs_p              k_e                      coul_ee                  coul_pe                   mu_n                     mu_p                      mu_e                     mu_t                     e_t                       e/a_t                     p_nucl                   p_e                      p_ex                     p_t
  0.03800000  40  1191.7784040614356  1.6817315208421893E+004  3.2398150102456322E+002  1.7141296709446455E+004  -1.1094577075158810E+004  -3.2614785743717952E+001  1.7624786344509550E+002  -1.0692974333103216E+001  1.6555488911199228E+002  6.1796597376559139E+003   2.0995363905467457E-001   -1.8940572729006666E+002  -1.3427873192942099E-007  1.9440274933913772E+003  7.2165948294827757E+001  -1.6916267969944218E+002  0.0000000000000000E+000  -5.4406815745738115E+001  0.0000000000000000E+000  0.0000000000000000E+000  7.8062010058573815E+003   6.3373419927785752E+000   9.4558828486267829E-002  2.0198620498115875E-002  2.3460528445863764E-005  1.1478090951282956E-001
  0.03825000  40  1182.4794373958707  1.6755963523600600E+004  3.2311765218581490E+002  1.7079081175786414E+004  -1.1076515807095646E+004  -3.2473112068621461E+001  1.7602318936866692E+002  -1.0678906979843587E+001  1.6534428238882339E+002  6.1354365390109697E+003   2.0310591980387471E-001   -1.8654726651748743E+002  -1.3452759264513560E-007  1.9533042931071182E+003  7.2506814496684456E+001  -1.6989418579743833E+002  0.0000000000000000E+000  -5.4515961713366941E+001  0.0000000000000000E+000  0.0000000000000000E+000  7.7737155800867577E+003   6.3581524461829693E+000   9.5246324915585504E-002  2.0582925948605835E-002  2.3906882360630603E-005  1.1585315774655197E-001
  0.03850000  40  1180.2697543098177  1.6785416339223477E+004  3.2212089725250769E+002  1.7107537236475986E+004  -1.1101620757216348E+004  -3.2310082738346935E+001  1.7576003119761424E+002  -1.0662508986081676E+001  1.6509752221153255E+002  6.1387039187328237E+003   1.8887908290616906E-001   -1.8516289246633443E+002  -1.3239098159248819E-007  1.9587876265892423E+003  7.2708293642378024E+001  -1.7031746289395286E+002  0.0000000000000000E+000  -5.4607358216808976E+001  0.0000000000000000E+000  0.0000000000000000E+000  7.7836146425546658E+003   6.3786016289131187E+000   9.6086933092182247E-002  2.0812644416652724E-002  2.4173690219383161E-005  1.1692375119905436E-001
  0.03875000  40  1183.5494235046147  1.6891206512774883E+004  3.2094670749717818E+002  1.7212153220272063E+004  -1.1163164269904360E+004  -3.2119069257315765E+001  1.7545072478316186E+002  -1.0643223458747002E+001  1.6480750132441497E+002  6.1816773824347974E+003   1.7640258944356901E-001   -1.8433017290659214E+002  -1.2794561957820152E-007  1.9612883141870891E+003  7.2800178659401993E+001  -1.7049777638242301E+002  0.0000000000000000E+000  -5.4718763778763929E+001  0.0000000000000000E+000  0.0000000000000000E+000  7.8298206084537651E+003   6.3992679478580348E+000   9.7042177403600632E-002  2.0918044061558224E-002  2.4296107238805786E-005  1.1798451757239767E-001
  0.03900000  40  1182.0348198275437  1.6931695770396174E+004  3.1990464945552606E+002  1.7251600419851700E+004  -1.1193509072332830E+004  -3.1948446551590205E+001  1.7517606799899218E+002  -1.0626081857642797E+001  1.6454998614134948E+002  6.1906928871086329E+003   1.6486526211883756E-001   -1.8306974319902318E+002  -1.2551646406260504E-007  1.9663605004245546E+003  7.2986550496123954E+001  -1.7088623919779300E+002  0.0000000000000000E+000  -5.4823782259802059E+001  0.0000000000000000E+000  0.0000000000000000E+000  7.8449551007690925E+003   6.4195839377767374E+000   9.7900806236736096E-002  2.1133056835628744E-002  2.4545835024464514E-005  1.1905840890738931E-001
  0.03925000  40  1187.0428494880357  1.7063515383784896E+004  3.1865260796967368E+002  1.7382167991754570E+004  -1.1267603463105081E+004  -3.1744682931655202E+001  1.7484674593302739E+002  -1.0605512715773335E+001  1.6424123321725409E+002  6.2470610789350831E+003   1.5550113425069867E-001   -1.8288706526468292E+002  -1.2062164620090009E-007  1.9678841598773311E+003  7.3042535643865122E+001  -1.7098615635141337E+002  0.0000000000000000E+000  -5.4959321246228725E+001  0.0000000000000000E+000  0.0000000000000000E+000  7.9029763338564835E+003   6.4398184551255140E+000   9.8898303303888768E-002  2.1197968126067040E-002  2.4621226597322540E-005  1.2012089265655314E-001
  0.03950000  40  1181.8827121230602  1.7053489287776760E+004  3.1771162262790602E+002  1.7371200910404667E+004  -1.1273697656602821E+004  -3.1589628544191417E+001  1.7459810905770851E+002  -1.0589982975812482E+001  1.6400812608189599E+002  6.2299217513395470E+003   1.4474299479070396E-001   -1.8072516211096055E+002  -1.1984985605399188E-007  1.9748968484767111E+003  7.3300208883761300E+001  -1.7153071391764414E+002  0.0000000000000000E+000  -5.5062678272418694E+001  0.0000000000000000E+000  0.0000000000000000E+000  7.8947139555494750E+003   6.4602540716167143E+000   9.9685713229133166E-002  2.1498654166356067E-002  2.4970459996806389E-005  1.2120933785548604E-001
  0.03975000  40  1181.3513425833376  1.7104702463301670E+004  3.1667177981999532E+002  1.7421374243121667E+004  -1.1309141032866812E+004  -3.1418628381902963E+001  1.7432112611100567E+002  -1.0572716463332585E+001  1.6374840964767301E+002  6.2445629915206255E+003   1.2952723040552883E-001   -1.7961574556102750E+002  -1.1724246429634505E-007  1.9793869762753429E+003  7.3465193416827205E+001  -1.7187076745351416E+002  0.0000000000000000E+000  -5.5142759421812848E+001  0.0000000000000000E+000  0.0000000000000000E+000  7.9147644553114114E+003   6.4803338559163928E+000   1.0058043924577979E-001  2.1692851659195767E-002  2.5196011668517322E-005  1.2229848691664408E-001
  0.04000000  40  1199.3315823098774  1.7417316883958421E+004  3.1505445335208015E+002  1.7732371337310502E+004  -1.1470420905527064E+004  -3.1156574031080613E+001  1.7389208616937498E+002  -1.0545962644446938E+001  1.6334612352492800E+002  6.3941399812772870E+003   1.1740758321684552E-001   -1.8140853074455157E+002  -1.0840385193589984E-007  1.9738327260824556E+003  7.3261108931494732E+001  -1.7139689877058106E+002  0.0000000000000000E+000  -5.5304417244224105E+001  0.0000000000000000E+000  0.0000000000000000E+000  8.0572520742544903E+003   6.5004288425223402E+000   1.0187700999560147E-001  2.1452822755607694E-002  2.4917228865916485E-005  1.2335474998007508E-001
  0.04025000  40  1181.5732091973041  1.7228668763885875E+004  3.1449806719845139E+002  1.7543166831084327E+004  -1.1390357239740388E+004  -3.1061288499664990E+001  1.7374373861621152E+002  -1.0536671388501716E+001  1.6320706722770976E+002  6.2849553700719871E+003   1.0542433611908564E-001   -1.7732152396078459E+002  -1.1189669282847780E-007  1.9876145315005463E+003  7.3767505183979907E+001  -1.7248751408449661E+002  0.0000000000000000E+000  -5.5355430519877920E+001  0.0000000000000000E+000  0.0000000000000000E+000  7.9653400729354498E+003   6.5205589095804379E+000   1.0240127091177610E-001  2.2052102894872441E-002  2.5613265776475355E-005  1.2447898707242502E-001
  0.04050000  40  1185.6107173499424  1.7347692867401664E+004  3.1326611185468795E+002  1.7660958979256353E+004  -1.1458500362289999E+004  -3.0859687003009352E+001  1.7341723386653609E+002  -1.0516264074215538E+001  1.6290096979232047E+002  6.3344998997556631E+003   9.6661028511334735E-002   -1.7696683148772703E+002  -1.0882151928223058E-007  1.9895511704816367E+003  7.3838664645339307E+001  -1.7261875384718013E+002  0.0000000000000000E+000  -5.5510313506261106E+001  0.0000000000000000E+000  0.0000000000000000E+000  8.0171070904724675E+003   6.5404351495299480E+000   1.0340198573195117E-001  2.2137309800613215E-002  2.5712229740027194E-005  1.2556500776230439E-001
  0.04075000  40  1182.6438953228330  1.7366279259440504E+004  3.1226662766361068E+002  1.7678545887104116E+004  -1.1478160156488491E+004  -3.0694277557917971E+001  1.7315082058993207E+002  -1.0499618318011446E+001  1.6265120227192068E+002  6.3323426553296304E+003   8.5246547503174952E-002   -1.7519372297723177E+002  -1.0787069230964108E-007  1.9953056176664143E+003  7.4050104803429761E+001  -1.7305832978816841E+002  0.0000000000000000E+000  -5.5618270170113981E+001  0.0000000000000000E+000  0.0000000000000000E+000  8.0222378514794864E+003   6.5605022464578893E+000   1.0425284500447282E-001  2.2391947209069535E-002  2.6007979529178472E-005  1.2667080019307153E-001
  0.04100000  40  1180.8182097481899  1.7398322950236274E+004  3.1126555352554345E+002  1.7709588503761817E+004  -1.1504282810126446E+004  -3.0528278936649539E+001  1.7288184280190998E+002  -1.0482834868303717E+001  1.6239900793360621E+002  6.3371764226323321E+003   6.9519047920948651E-002   -1.7388796951238984E+002  -1.0485837004371969E-007  2.0004251765531822E+003  7.4238216675310781E+001  -1.7344645506718990E+002  0.0000000000000000E+000  -5.5671787369244846E+001  0.0000000000000000E+000  0.0000000000000000E+000  8.0332811902243047E+003   6.5802435826075527E+000   1.0513759092378755E-001  2.2620331252586404E-002  2.6273237185484426E-005  1.2778419541355943E-001
  0.04125000  40  1193.4023367500197  1.7638899513979537E+004  3.0978263918717170E+002  1.7948682153166708E+004  -1.1631462473651009E+004  -3.0286561858512453E+001  1.7248561931635251E+002  -1.0458105069178703E+001  1.6202751424717383E+002  6.4489606319043614E+003   5.8857800747318834E-002   -1.7453024277364943E+002  -1.0053421450527497E-007  1.9976143219641406E+003  7.4134935298747976E+001  -1.7319356038499492E+002  0.0000000000000000E+000  -5.5856430638307813E+001  0.0000000000000000E+000  0.0000000000000000E+000  8.1417512237156834E+003   6.6001606899648380E+000   1.0635187610401009E-001  2.2494723599530794E-002  2.6127349626734633E-005  1.2887272705316763E-001
  0.04150000  40  1192.1208069561640  1.7678793312379385E+004  3.0876371401148640E+002  1.7987557026390870E+004  -1.1661453547818141E+004  -3.0117380217691615E+001  1.7221072296351576E+002  -1.0440949195283157E+001  1.6176977376823265E+002  6.4577558721232635E+003   4.2809934508568404E-002   -1.7325199467510933E+002  -9.6589732582415514E-008  2.0023832693356755E+003  7.4310164349813391E+001  -1.7355258225709352E+002  0.0000000000000000E+000  -5.5898467633616008E+001  0.0000000000000000E+000  0.0000000000000000E+000  8.1563938187144640E+003   6.6198004064764460E+000   1.0726025964108901E-001  2.2708142180186477E-002  2.6375225564992680E-005  1.2999477704684051E-001
  0.04175000  40  1188.1534869738828  1.7682230738227801E+004  3.0779221580517611E+002  1.7990022954032978E+004  -1.1673682011823177E+004  -2.9955628681046569E+001  1.7195001191786943E+002  -1.0424646213889497E+001  1.6152536570397993E+002  6.4479106792327384E+003   3.1265898469428066E-002   -1.7167390570623937E+002  -9.5765997078850100E-008  2.0086164557704078E+003  7.4539194913715988E+001  -1.7402837825913801E+002  0.0000000000000000E+000  -5.5998233067859971E+001  0.0000000000000000E+000  0.0000000000000000E+000  8.1541015917541845E+003   6.6393180316964875E+000   1.0810313832437213E-001  2.2989373165359605E-002  2.6701862464257951E-005  1.3111921335219598E-001
  0.04200000  40  1179.1239227914994  1.7614677442132037E+004  3.0694019904289564E+002  1.7921617641174933E+004  -1.1651264346202801E+004  -2.9812632551587516E+001  1.7172360615075067E+002  -1.0410431611231804E+001  1.6131317453951880E+002  6.4018538369600647E+003   2.5556666039392439E-002   -1.6908723240872013E+002  -1.0252815175783511E-007  2.0176644877401236E+003  7.4871653165654848E+001  -1.7472927108735342E+002  0.0000000000000000E+000  -5.6182390829844422E+001  0.0000000000000000E+000  0.0000000000000000E+000  8.1193053109440698E+003   6.6590362130354199E+000   1.0881876162337618E-001  2.3402243081104026E-002  2.7181391844790406E-005  1.3224818609632499E-001
  0.04225000  40  1179.5556657772031  1.7677811309171866E+004  3.0587346069085436E+002  1.7983684769862721E+004  -1.1692399900197461E+004  -2.9635415810290890E+001  1.7143437056049962E+002  -1.0392376526876406E+001  1.6104199403362315E+002  6.4226914478885892E+003   8.5384318085743871E-003   -1.6813884570071212E+002  -9.4471705895011622E-008  2.0214589083863834E+003  7.5011074193343390E+001  -1.7500774402881120E+002  0.0000000000000000E+000  -5.6196049898642201E+001  0.0000000000000000E+000  0.0000000000000000E+000  8.1447296590761262E+003   6.6784402611823994E+000   1.0977704465630794E-001  2.3577030667926199E-002  2.7384399535774132E-005  1.3338145972376994E-001
  0.04250000  40  1187.7998253276919  1.7856200287302043E+004  3.0453689030313245E+002  1.8160737177605177E+004  -1.1789783748194419E+004  -2.9415781206698217E+001  1.7107287247400839E+002  -1.0369813434672334E+001  1.6070305903933613E+002  6.5022407072433953E+003   -5.5776887456886470E-003  -1.6805619071020149E+002  -8.9874685025780385E-008  2.0208890210065083E+003  7.4990134432037891E+001  -1.7493440630096558E+002  0.0000000000000000E+000  -5.6312855988594983E+001  0.0000000000000000E+000  0.0000000000000000E+000  8.2238299678921521E+003   6.6980217770440653E+000   1.1092732716367971E-001  2.3550716886891258E-002  2.7353837298557881E-005  1.3450539788786955E-001
  0.04275000  40  1179.3320782935989  1.7792601395461526E+004  3.0370534796656960E+002  1.8096306743428097E+004  -1.1769046037112450E+004  -2.9275239871452577E+001  1.7084880411439914E+002  -1.0355766991498168E+001  1.6049303712290086E+002  6.4584785035671002E+003   -1.6490718109707814E-002  -1.6584973635470246E+002  -9.0639184350501732E-008  2.0296065421129235E+003  7.5310448144719075E+001  -1.7560679959505160E+002  0.0000000000000000E+000  -5.6405236832952596E+001  0.0000000000000000E+000  0.0000000000000000E+000  8.1906287470662346E+003   6.7173076907259750E+000   1.1166805447149801E-001  2.3955653086150139E-002  2.7824151875273706E-005  1.3565153170952343E-001
  0.04300000  40  1189.0808930358019  1.7993603766742955E+004  3.0231807690318783E+002  1.8295921843646145E+004  -1.1877632655232483E+004  -2.9047512776839636E+001  1.7047214739084993E+002  -1.0332257888580184E+001  1.6013988950226980E+002  6.5493815651390996E+003   -3.0982848357780313E-002  -1.6624191706621406E+002  -8.5770414649237161E-008  2.0281499839942005E+003  7.5256928872772917E+001  -1.7546158459915384E+002  0.0000000000000000E+000  -5.6524216334783929E+001  0.0000000000000000E+000  0.0000000000000000E+000  8.2797602734065749E+003   6.7365462438848462E+000   1.1286898019140663E-001  2.3887634141500278E-002  2.7745151039972002E-005  1.3678435948394690E-001
  0.04325000  40  1181.4585798679748  1.7943620903213534E+004  3.0142478548924453E+002  1.8245045688702779E+004  -1.1863403013086036E+004  -2.8897045071723397E+001  1.7023270156306359E+002  -1.0317219706789697E+001  1.5991548185627389E+002  6.5126611124012925E+003   -3.6686911213109852E-002  -1.6391930579778824E+002  -1.0382054380567542E-007  2.0363722187745288E+003  7.5559043723710246E+001  -1.7609199909041095E+002  0.0000000000000000E+000  -5.6768187873134323E+001  0.0000000000000000E+000  0.0000000000000000E+000  8.2532506630154840E+003   6.7559336504208920E+000   1.1362945796001066E-001  2.4273505739307269E-002  2.8193322882246269E-005  1.3793115702220018E-001
  0.04350000  40  1180.9961184813064  1.7995526687029251E+004  3.0034830181988355E+002  1.8295874988849133E+004  -1.1899029109346586E+004  -2.8717653596218376E+001  1.6994023099391890E+002  -1.0298923008894961E+001  1.5964130798502396E+002  6.5277695338913582E+003   -4.9244177891068830E-002  -1.6288245512438922E+002  -1.0572651457610186E-007  2.0405873127656509E+003  7.5713921552437270E+001  -1.7640079998597082E+002  0.0000000000000000E+000  -5.6884562338682890E+001  0.0000000000000000E+000  0.0000000000000000E+000  8.2734445488369602E+003   6.7750291597570227E+000   1.1458094611375728E-001  2.4473124039981104E-002  2.8425170178160365E-005  1.3908249532391653E-001
  0.04375000  40  1184.0131852370610  1.8096203563616942E+004  2.9919769404985192E+002  1.8395401257666796E+004  -1.1958604987847511E+004  -2.8526376888543584E+001  1.6962467960042409E+002  -1.0279215341243713E+001  1.5934546425918032E+002  6.5676153571899222E+003   -6.7856964131806308E-002  -1.6202075410542892E+002  -3.2938040035545581E-007  2.0428298143527331E+003  7.5796319199604625E+001  -1.7655161447957175E+002  0.0000000000000000E+000  -5.6830068442684400E+001  0.0000000000000000E+000  0.0000000000000000E+000  8.3163075448637428E+003   6.7942957193383640E+000   1.1563441353572892E-001  2.4579824675309617E-002  2.8549097952038117E-005  1.4024278730899059E-001
  0.04400000  40  1180.4466754590139  1.8101983646637560E+004  2.9821724559858455E+002  1.8400200892236146E+004  -1.1971546445716816E+004  -2.8361617906373791E+001  1.6935769249356753E+002  -1.0262489857286599E+001  1.5909520263628104E+002  6.5593880312492338E+003   -8.0117078814510023E-002  -1.6055522650510642E+002  -3.2725296869763835E-007  2.0487634286761004E+003  7.6014341554881526E+001  -1.7699681095152525E+002  0.0000000000000000E+000  -5.6928832371413165E+001  0.0000000000000000E+000  0.0000000000000000E+000  8.3152399266175144E+003   6.8132759044936551E+000   1.1651302081597795E-001  2.4863835668050237E-002  2.8878963337861024E-005  1.4140573544736604E-001
  0.04425000  40  1185.3667954055968  1.8233394814497125E+004  2.9696766098427361E+002  1.8530362475481401E+004  -1.2046277755139025E+004  -2.8154874932243757E+001  1.6901577787701555E+002  -1.0241118278776515E+001  1.5877465959823900E+002  6.6147045050083680E+003   -9.4020924582764565E-002  -1.6000820803765600E+002  -3.1605923755795990E-007  2.0498964569394184E+003  7.6055973079794612E+001  -1.7705716201543285E+002  0.0000000000000000E+000  -5.7040503966626218E+001  0.0000000000000000E+000  0.0000000000000000E+000  8.3722038237338475E+003   6.8324063089776956E+000   1.1762071272023782E-001  2.4918346396234827E-002  2.8942274974227837E-005  1.4256800139144685E-001
  0.04450000  40  1179.8959320686226  1.8212662080796104E+004  2.9600790139594545E+002  1.8508669982192048E+004  -1.2046071562272284E+004  -2.7993103971283734E+001  1.6875614373393543E+002  -1.0224811317737048E+001  1.5853133241619847E+002  6.5931366483646825E+003   -9.9866838553225534E-002  -1.5829140142241357E+002  -1.1940051679475634E-007  2.0568834455361380E+003  7.6312699970183061E+001  -1.7758441981237527E+002  0.0000000000000000E+000  -5.7352687564815774E+001  0.0000000000000000E+000  0.0000000000000000E+000  8.3590633857125995E+003   6.8512946227094655E+000   1.1844731009142252E-001  2.5256478221326074E-002  2.9334999077689984E-005  1.4373312331182631E-001
  0.04475000  40  1185.0289212336261  1.8347562129954054E+004  2.9474696956256281E+002  1.8642309099516617E+004  -1.2122592425887979E+004  -2.7784382728365618E+001  1.6840987479852623E+002  -1.0203162606374198E+001  1.5820671219215191E+002  6.6501390030924167E+003   -1.1389984192828706E-001  -1.5801504521060178E+002  -3.2444008918657062E-007  2.0578553083282172E+003  7.6348409667099048E+001  -1.7763089953678781E+002  0.0000000000000000E+000  -5.7345300074408335E+001  0.0000000000000000E+000  0.0000000000000000E+000  8.4172891562112382E+003   6.8701096116576341E+000   1.1957215185829115E-001  2.5303782193766847E-002  2.9389940395978386E-005  1.4490532399245398E-001
  0.04500000  40  1180.0123221431595  1.8327855238482491E+004  2.9384969420710212E+002  1.8621704932689594E+004  -1.2122808309697981E+004  -2.7631721956216115E+001  1.6816193753045874E+002  -1.0187620676344878E+001  1.5797431685411388E+002  6.6292392178895188E+003   -1.3210225002148945E-001  -1.5608800431791903E+002  -3.0493512884700403E-007  2.0645675837994863E+003  7.6595042559323048E+001  -1.7813606648824407E+002  0.0000000000000000E+000  -5.7343996833525381E+001  0.0000000000000000E+000  0.0000000000000000E+000  8.4047519508872065E+003   6.8890713629287994E+000   1.2043202257259643E-001  2.5632308717870929E-002  2.9771508318974735E-005  1.4609410279878635E-001
  0.04525000  40  1179.4075834521225  1.8376518339110615E+004  2.9277112328691629E+002  1.8669289462397530E+004  -1.2156738986769136E+004  -2.7451043330440559E+001  1.6786537644874599E+002  -1.0169040797487328E+001  1.5769633565125864E+002  6.6427957679492220E+003   -1.4542256684535459E-001  -1.5505038649767752E+002  -3.0020030053521447E-007  2.0687663786036996E+003  7.6749321114652005E+001  -1.7843901764721133E+002  0.0000000000000000E+000  -5.7446790525884452E+001  0.0000000000000000E+000  0.0000000000000000E+000  8.4233829206556366E+003   6.9077665540010607E+000   1.2140865862710340E-001  2.5839434989969930E-002  3.0012075592715396E-005  1.4727810569266606E-001
  0.04550000  40  1180.5265126473435  1.8451097320448051E+004  2.9163492386073864E+002  1.8742732244308791E+004  -1.2203486952292773E+004  -2.7261294404638239E+001  1.6755215812884461E+002  -1.0149426794061949E+001  1.5740273133478269E+002  6.6693867289461614E+003   -1.5906437814828678E-001  -1.5398761135705658E+002  -2.9384050912503147E-007  2.0719666933985882E+003  7.6866911949074577E+001  -1.7866167790213603E+002  0.0000000000000000E+000  -5.7552258609759434E+001  0.0000000000000000E+000  0.0000000000000000E+000  8.4541182603626403E+003   6.9266158274893668E+000   1.2243812959356824E-001  2.5998147322327560E-002  3.0196412369868938E-005  1.4846647332826568E-001
  0.04575000  40  1178.9724732657637  1.8487622130988671E+004  2.9054357931635116E+002  1.8778165710305024E+004  -1.2231361802306401E+004  -2.7078217222572171E+001  1.6725372061129042E+002  -1.0130696253106576E+001  1.5712302435818384E+002  6.6768487151342333E+003   -1.6544017978003467E-001  -1.5284424370403025E+002  -1.5039151635126248E-007  2.0766818656469218E+003  7.7040163823735554E+001  -1.7900359920144601E+002  0.0000000000000000E+000  -5.7931384358557331E+001  0.0000000000000000E+000  0.0000000000000000E+000  8.4672637414296823E+003   6.9452146768286820E+000   1.2338724535337943E-001  2.6233316475597929E-002  3.0469550057125986E-005  1.4965103137903449E-001
  0.04600000  40  1183.4083613841228  1.8612686489907617E+004  2.8929322828028245E+002  1.8901979718187900E+004  -1.2303173369856899E+004  -2.6870777079444224E+001  1.6690734378094598E+002  -1.0109019729671134E+001  1.5679832405127490E+002  6.7287338953028348E+003   -1.7982418282781509E-001  -1.5224450820381145E+002  -1.5501044852520637E-007  2.0779523907453804E+003  7.7086847353037783E+001  -1.7907130133003372E+002  0.0000000000000000E+000  -5.8052283040685303E+001  0.0000000000000000E+000  0.0000000000000000E+000  8.5209837795952953E+003   6.9639354769998860E+000   1.2452147098727222E-001  2.6296955804001900E-002  3.0543464077779842E-005  1.5084897025535188E-001
  0.04625000  40  1178.6087228295114  1.8596736766465314E+004  2.8834903684037522E+002  1.8885085803305690E+004  -1.2304967216293120E+004  -2.6709958384133209E+001  1.6664650127896880E+002  -1.0092633237216114E+001  1.5655386804175262E+002  6.7099624966701858E+003   -1.9275355263653182E-001  -1.5064278778879736E+002  -1.6708221470864714E-007  2.0845025521142052E+003  7.7327523106403206E+001  -1.7955867635996094E+002  0.0000000000000000E+000  -5.8159317189205950E+001  0.0000000000000000E+000  0.0000000000000000E+000  8.5101046340971079E+003   6.9824383907411969E+000   1.2539336211756957E-001  2.6626885859689923E-002  3.0926661938902808E-005  1.5205117463919840E-001
  0.04650000  40  1185.3163376857069  1.8756948848806918E+004  2.8701802534040002E+002  1.9043966874147318E+004  -1.2394321385356865E+004  -2.6490082758377440E+001  1.6627610805262859E+002  -1.0069460967200808E+001  1.5620664708542779E+002  6.7793620531175138E+003   -2.0766265437487164E-001  -1.5055073901295339E+002  -1.7105877869512284E-007  2.0844335319938441E+003  7.7324987058143179E+001  -1.7951875751235681E+002  0.0000000000000000E+000  -5.8282995125888135E+001  0.0000000000000000E+000  0.0000000000000000E+000  8.5795496928991561E+003   7.0008810935667158E+000   1.2660587113147748E-001  2.6623393252838617E-002  3.0922605444677384E-005  1.5326018698976077E-001
  0.04675000  40  1177.9377823060977  1.8698002349417926E+004  2.8620075365793912E+002  1.8984203103075866E+004  -1.2374627318592802E+004  -2.6348346331651960E+001  1.6604774141743758E+002  -1.0055083922828336E+001  1.5599265749460920E+002  6.7392200956460129E+003   -2.2733571508933892E-001  -1.4839524165881448E+002  -2.6641045533532306E-007  2.0924477663334292E+003  7.7619457922425624E+001  -1.8012172199996070E+002  0.0000000000000000E+000  -5.8065906012675931E+001  0.0000000000000000E+000  0.0000000000000000E+000  8.5492493002615938E+003   7.0194466617906759E+000   1.2741736787206892E-001  2.7031239520076369E-002  3.1396299144830430E-005  1.5448000369129011E-001
  0.04700000  40  1142.9822669966327  1.8214134187628242E+004  2.8631829652658161E+002  1.8500452484154823E+004  -1.2142862808462589E+004  -2.6346590088867774E+001  1.6608690000748649E+002  -1.0057207332449661E+001  1.5602969267503684E+002  6.4872727782784041E+003   -2.3651085558321938E-001  -1.4285782145767882E+002  -2.8274261689465241E-007  2.1168507845466015E+003  7.8516108141734463E+001  -1.8202256913842555E+002  0.0000000000000000E+000  -5.8109256194822848E+001  0.0000000000000000E+000  0.0000000000000000E+000  8.3262290492323154E+003   7.0383380051764393E+000   1.2735331332289818E-001  2.8302010952890772E-002  3.2872238066502201E-005  1.5568819651385546E-001
  0.04725000  40  1176.2757169565184  1.8788527332310230E+004  2.8399313282047865E+002  1.9072520465130710E+004  -1.2438828990053351E+004  -2.5976625623167678E+001  1.6543566096657852E+002  -1.0016649704662807E+001  1.5541901126191576E+002  6.7631338607161024E+003   -2.4796968663940788E-001  -1.4610165657368489E+002  -2.1365467188839355E-007  2.1009181607019555E+003  7.7930689149037249E+001  -1.8072167798564644E+002  0.0000000000000000E+000  -5.8612094096373113E+001  0.0000000000000000E+000  0.0000000000000000E+000  8.5836176862251104E+003   7.0562420949230518E+000   1.2940768985296061E-001  2.7467375222995697E-002  3.1902849551327501E-005  1.5690696792550762E-001
  0.04750000  40  1177.7980808818129  1.8868843427806220E+004  2.8282788731723912E+002  1.9151671315123458E+004  -1.2488422588277454E+004  -2.5781443873984745E+001  1.6510984062126002E+002  -9.9962119305409018E+000  1.5511362869071911E+002  6.7925809116627388E+003   -2.6264960305707064E-001  -1.4535095328163476E+002  -2.2547405701137332E-007  2.1037667631835757E+003  7.8035356531528251E+001  -1.8091102679894124E+002  0.0000000000000000E+000  -5.8726708430869351E+001  0.0000000000000000E+000  0.0000000000000000E+000  8.6165646815982382E+003   7.0744714476221793E+000   1.3048664311892322E-001  2.7615227005121867E-002  3.2074572181201946E-005  1.5813394469622630E-001
  0.04775000  40  1180.2452807808588  1.8963679844299470E+004  2.8162766846668143E+002  1.9245307512766150E+004  -1.2545294522305951E+004  -2.5580912502330268E+001  1.6477344258033617E+002  -9.9751127728235112E+000  1.5479832980751269E+002  6.8292304077653798E+003   -2.7759468123849729E-001  -1.4450903854068963E+002  -2.3720890843293993E-007  2.1060632125262200E+003  7.8119735899558549E+001  -1.8105596921783541E+002  0.0000000000000000E+000  -5.8842537143410581E+001  0.0000000000000000E+000  0.0000000000000000E+000  8.6562770336561043E+003   7.0928229643380387E+000   1.3159972141488946E-001  2.7734854126825404E-002  3.2213513236573390E-005  1.5936678905495144E-001
  0.04800000  40  1178.0957411462655  1.8983855954651277E+004  2.8063028469921642E+002  1.9264486239350492E+004  -1.2564820674060520E+004  -2.5410955623907853E+001  1.6449170023438947E+002  -9.9573933142341655E+000  1.5453430692015525E+002  6.8287889165862289E+003   -2.9959125122559271E-001  -1.4326006660646127E+002  -2.4470907085801032E-007  2.1110197308130200E+003  7.8301855479850190E+001  -1.8141196068635179E+002  0.0000000000000000E+000  -5.8582434046146631E+001  0.0000000000000000E+000  0.0000000000000000E+000  8.6618451640903604E+003   7.1109723739459216E+000   1.3258544840620068E-001  2.7994373845112452E-002  3.2514932679261535E-005  1.6061233718399237E-001
  0.04825000  20  554.06883886892990  8.9928893684416089E+003  1.0207248660511249E+002  9.0949618550467221E+003  -6.0193337687225794E+003  -1.2330949017922991E+001  4.4045747397813429E+001  -4.1999899834109478E+000  3.9845757414402470E+001  3.1031428947206209E+003   -1.1307635378733494E+001  -6.3656679795126351E+001  -1.8323794182842428E-007  1.0786115713891995E+003  2.5665479870316478E+001  -5.7189048357759113E+001  0.0000000000000000E+000  -6.1005754389828553E+001  0.0000000000000000E+000  0.0000000000000000E+000  4.0596197222666119E+003   7.0716601306685094E+000   1.0822362110307231E-002  3.0502100562124438E-002  3.5427532653031916E-005  4.1359890205084703E-002
